Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Plurality	Plurality Code	Infant Birth Weight 12	Infant Birth Weight 12 Code	Year	Year Code	Births
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Ulster County, NY"	36111	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Westchester County, NY"	36119	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	25
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	18
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	21
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	17
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	16
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	24
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	15
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	23
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	18
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	27
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	14
	"Westchester County, NY"	36119	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	19
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Westchester County, NY"	36119	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	20
	"Westchester County, NY"	36119	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	18
	"Westchester County, NY"	36119	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	15
	"Westchester County, NY"	36119	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	11
	"Westchester County, NY"	36119	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	10
	"Westchester County, NY"	36119	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	36
	"Westchester County, NY"	36119	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	26
	"Westchester County, NY"	36119	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	28
	"Westchester County, NY"	36119	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	27
	"Westchester County, NY"	36119	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	30
	"Westchester County, NY"	36119	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	29
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	53
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	47
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	39
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	53
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	62
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	54
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	74
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	77
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	84
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	67
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	73
	"Unidentified Counties, NY"	36999	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	64
---											
"Dataset: Natality, 2016-2021 expanded"											
Query Parameters:											
Infant Birth Weight 12: 500 - 999 grams; 1000 - 1499 grams											
Mother's Single Race 6: American Indian or Alaska Native; Asian; Black or African American; Native Hawaiian or Other Pacific											
Islander; White											
Plurality: Single											
States: New York (36)											
Group By: County of Residence; Mother's Single Race 6; Plurality; Infant Birth Weight 12; Year											
Show Totals: Disabled											
Show Zero Values: True											
Show Suppressed: True											
"Calculate Rates Per: 1,000"											
---											
Help: See http://wonder.cdc.gov/wonder/help/Natality-expanded.html for more information.											
---											
"Query Date: Apr 4, 2023 10:53:38 PM"											
---											
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"											
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2021, as compiled from data provided by"											
the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at											
"http://wonder.cdc.gov/natality-expanded-current.html on Apr 4, 2023 10:53:38 PM"											
---											
Messages:											
1. Totals are not available for these results due to suppression constraints. More Information:											
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.											
---											
Caveats:											
1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:											
http://wonder.cdc.gov/wonder/help/Natality-expanded.html#Assurance of Confidentiality.											
2. Each birth record represents one liveborn infant.											
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"											
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""											
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."											
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."											
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."											
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."											
