Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Mother's Hispanic Origin	Mother's Hispanic Origin Code	Infant Birth Weight 12	Infant Birth Weight 12 Code	Year	Year Code	Births
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	10
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	26
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	84
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	207
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	114
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	35
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	15
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	11
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	31
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	93
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	310
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	485
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	267
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	50
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	18
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	30
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	113
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	504
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	1106
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	688
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	172
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	16
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	11
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	32
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	102
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	631
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	1563
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	1270
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	317
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	47
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Westchester County, NY"	36119	White	2106-3	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	10
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	48
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	93
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	56
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	29
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	41
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	26
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	14
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	22
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	78
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	117
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	69
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	13
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	16
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	11
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	12
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	45
